MailId,SucursalId,UserId,To,Subject,MailStateId,RetryCount,CreatedAt,SentAt
1729,26,97,user97@sucursales.local,Eliminación de sucursal,2,0,2026-04-27,2026-04-27
1730,283,81,user81@sucursales.local,Eliminación de sucursal,2,0,2025-06-27,2025-06-27
1731,532,150,user150@sucursales.local,Notificación operativa,3,1,2025-03-27,
1732,241,2,user2@sucursales.local,Eliminación de sucursal,2,0,2025-06-01,2025-06-01
1733,148,20,user20@sucursales.local,Verificación de email,2,0,2024-10-20,2024-10-20
1734,54,144,user144@sucursales.local,Eliminación de sucursal,2,0,2024-11-24,2024-11-24
1735,154,105,user105@sucursales.local,Creación de sucursal,2,0,2024-04-19,2024-04-19
1736,363,136,user136@sucursales.local,Notificación operativa,2,0,2025-12-19,2025-12-19
1737,565,18,user18@sucursales.local,Verificación de email,2,0,2024-09-26,2024-09-26
1738,248,140,user140@sucursales.local,Notificación operativa,2,0,2024-01-16,2024-01-16
1739,638,48,user48@sucursales.local,Notificación operativa,2,0,2024-11-11,2024-11-11
1740,704,96,user96@sucursales.local,Verificación de email,3,3,2026-05-14,
1741,484,10,user10@sucursales.local,Verificación de email,2,0,2025-04-13,2025-04-13
1742,29,13,user13@sucursales.local,Verificación de email,2,0,2025-01-24,2025-01-24
1743,317,70,user70@sucursales.local,Notificación operativa,2,0,2024-01-07,2024-01-07
1744,100,36,user36@sucursales.local,Eliminación de sucursal,2,0,2024-04-20,2024-04-20
1745,405,96,user96@sucursales.local,Notificación operativa,2,0,2024-12-08,2024-12-08
1746,369,8,user8@sucursales.local,Verificación de email,2,0,2026-05-06,2026-05-06
1747,370,96,user96@sucursales.local,Notificación operativa,2,0,2024-01-22,2024-01-22
1748,589,55,user55@sucursales.local,Notificación operativa,2,0,2024-12-03,2024-12-03
1749,598,25,user25@sucursales.local,Verificación de email,4,2,2025-12-17,
1750,156,146,user146@sucursales.local,Creación de sucursal,2,0,2024-09-29,2024-09-29
1751,157,22,user22@sucursales.local,Notificación operativa,2,0,2024-07-14,2024-07-14
1752,128,7,user7@sucursales.local,Eliminación de sucursal,1,0,2026-05-17,
1753,279,128,user128@sucursales.local,Creación de sucursal,2,0,2025-04-11,2025-04-11
1754,316,48,user48@sucursales.local,Verificación de email,2,0,2026-02-21,2026-02-21
1755,83,26,user26@sucursales.local,Creación de sucursal,2,0,2025-10-29,2025-10-29
1756,134,112,user112@sucursales.local,Notificación operativa,2,0,2025-10-09,2025-10-09
1757,497,116,user116@sucursales.local,Eliminación de sucursal,2,0,2025-11-20,2025-11-20
1758,225,64,user64@sucursales.local,Creación de sucursal,2,0,2025-07-19,2025-07-19
1759,270,95,user95@sucursales.local,Eliminación de sucursal,2,0,2025-07-04,2025-07-04
1760,787,4,user4@sucursales.local,Eliminación de sucursal,2,0,2025-05-17,2025-05-17
1761,201,47,user47@sucursales.local,Notificación operativa,2,0,2025-01-30,2025-01-30
1762,374,107,user107@sucursales.local,Verificación de email,2,0,2025-10-10,2025-10-10
1763,779,137,user137@sucursales.local,Creación de sucursal,2,0,2025-07-19,2025-07-19
1764,568,11,user11@sucursales.local,Creación de sucursal,4,1,2025-11-05,
1765,570,148,user148@sucursales.local,Verificación de email,2,0,2026-01-02,2026-01-02
1766,221,140,user140@sucursales.local,Creación de sucursal,2,0,2026-06-20,2026-06-20
1767,55,24,user24@sucursales.local,Verificación de email,2,0,2025-04-25,2025-04-25
1768,705,86,user86@sucursales.local,Notificación operativa,2,0,2024-08-14,2024-08-14
1769,51,124,user124@sucursales.local,Notificación operativa,2,0,2024-04-19,2024-04-19
1770,635,28,user28@sucursales.local,Verificación de email,2,0,2025-12-30,2025-12-30
1771,118,89,user89@sucursales.local,Creación de sucursal,4,2,2025-06-27,
1772,95,88,user88@sucursales.local,Verificación de email,2,0,2024-10-04,2024-10-04
1773,4,105,user105@sucursales.local,Verificación de email,2,0,2025-04-10,2025-04-10
1774,406,101,user101@sucursales.local,Notificación operativa,2,0,2026-05-13,2026-05-13
1775,322,86,user86@sucursales.local,Eliminación de sucursal,2,0,2025-07-20,2025-07-20
1776,409,57,user57@sucursales.local,Notificación operativa,2,0,2026-06-13,2026-06-13
1777,444,93,user93@sucursales.local,Verificación de email,2,0,2026-04-01,2026-04-01
1778,679,59,user59@sucursales.local,Verificación de email,1,0,2025-09-05,
1779,136,60,user60@sucursales.local,Creación de sucursal,3,2,2024-10-15,
1780,440,69,user69@sucursales.local,Verificación de email,2,0,2024-07-04,2024-07-04
1781,664,101,user101@sucursales.local,Creación de sucursal,2,0,2025-10-23,2025-10-23
1782,562,133,user133@sucursales.local,Eliminación de sucursal,3,2,2025-01-29,
1783,551,16,user16@sucursales.local,Verificación de email,2,0,2024-08-11,2024-08-11
1784,675,93,user93@sucursales.local,Creación de sucursal,2,0,2024-07-30,2024-07-30
1785,202,89,user89@sucursales.local,Notificación operativa,2,0,2024-07-23,2024-07-23
1786,455,2,user2@sucursales.local,Eliminación de sucursal,2,0,2026-04-14,2026-04-14
1787,193,77,user77@sucursales.local,Verificación de email,2,0,2025-06-02,2025-06-02
1788,197,115,user115@sucursales.local,Eliminación de sucursal,2,0,2026-04-30,2026-04-30
1789,636,29,user29@sucursales.local,Notificación operativa,2,0,2024-06-28,2024-06-28
1790,716,105,user105@sucursales.local,Eliminación de sucursal,2,0,2025-01-24,2025-01-24
1791,560,88,user88@sucursales.local,Verificación de email,2,0,2024-06-23,2024-06-23
1792,650,81,user81@sucursales.local,Notificación operativa,2,0,2024-07-20,2024-07-20
1793,315,115,user115@sucursales.local,Verificación de email,2,0,2024-01-16,2024-01-16
1794,625,123,user123@sucursales.local,Eliminación de sucursal,2,0,2026-06-05,2026-06-05
1795,764,125,user125@sucursales.local,Verificación de email,2,0,2025-10-05,2025-10-05
1796,604,147,user147@sucursales.local,Creación de sucursal,2,0,2024-12-15,2024-12-15
1797,249,75,user75@sucursales.local,Verificación de email,2,0,2024-05-07,2024-05-07
1798,519,10,user10@sucursales.local,Verificación de email,2,0,2024-12-02,2024-12-02
1799,600,33,user33@sucursales.local,Verificación de email,2,0,2024-12-07,2024-12-07
1800,527,111,user111@sucursales.local,Eliminación de sucursal,3,2,2025-01-12,
1801,69,110,user110@sucursales.local,Creación de sucursal,2,0,2025-07-14,2025-07-14
1802,666,98,user98@sucursales.local,Verificación de email,1,0,2025-04-07,
1803,312,79,user79@sucursales.local,Verificación de email,3,1,2025-09-13,
1804,358,46,user46@sucursales.local,Creación de sucursal,2,0,2024-09-08,2024-09-08
1805,628,25,user25@sucursales.local,Verificación de email,2,0,2026-04-18,2026-04-18
1806,702,77,user77@sucursales.local,Creación de sucursal,2,0,2025-11-20,2025-11-20
1807,193,122,user122@sucursales.local,Notificación operativa,2,0,2026-06-21,2026-06-21
1808,742,23,user23@sucursales.local,Eliminación de sucursal,2,0,2025-06-14,2025-06-14
1809,519,18,user18@sucursales.local,Creación de sucursal,2,0,2024-03-14,2024-03-14
1810,588,96,user96@sucursales.local,Notificación operativa,2,0,2024-01-06,2024-01-06
1811,307,89,user89@sucursales.local,Creación de sucursal,2,0,2024-04-14,2024-04-14
1812,287,150,user150@sucursales.local,Verificación de email,2,0,2025-08-19,2025-08-19
1813,556,125,user125@sucursales.local,Eliminación de sucursal,2,0,2025-06-28,2025-06-28
1814,479,45,user45@sucursales.local,Notificación operativa,1,0,2025-07-16,
1815,530,13,user13@sucursales.local,Verificación de email,2,0,2025-03-12,2025-03-12
1816,71,98,user98@sucursales.local,Verificación de email,2,0,2025-06-16,2025-06-16
1817,731,44,user44@sucursales.local,Eliminación de sucursal,3,3,2024-05-23,
1818,609,9,user9@sucursales.local,Notificación operativa,1,0,2026-06-25,
1819,741,99,user99@sucursales.local,Verificación de email,2,0,2024-01-18,2024-01-18
1820,23,2,user2@sucursales.local,Notificación operativa,1,0,2024-12-14,
1821,367,32,user32@sucursales.local,Creación de sucursal,1,0,2025-11-18,
1822,526,123,user123@sucursales.local,Eliminación de sucursal,2,0,2025-06-07,2025-06-07
1823,505,97,user97@sucursales.local,Eliminación de sucursal,1,0,2024-02-24,
1824,468,47,user47@sucursales.local,Eliminación de sucursal,4,1,2026-01-01,
1825,437,83,user83@sucursales.local,Creación de sucursal,2,0,2026-03-11,2026-03-11
1826,665,99,user99@sucursales.local,Creación de sucursal,2,0,2026-05-01,2026-05-01
1827,476,60,user60@sucursales.local,Verificación de email,1,0,2025-08-22,
1828,145,43,user43@sucursales.local,Notificación operativa,2,0,2024-08-03,2024-08-03
1829,375,67,user67@sucursales.local,Eliminación de sucursal,2,0,2026-04-24,2026-04-24
1830,353,54,user54@sucursales.local,Notificación operativa,2,0,2026-03-23,2026-03-23
1831,379,25,user25@sucursales.local,Eliminación de sucursal,2,0,2024-07-13,2024-07-13
1832,630,112,user112@sucursales.local,Verificación de email,2,0,2025-11-05,2025-11-05
1833,389,16,user16@sucursales.local,Creación de sucursal,2,0,2025-03-06,2025-03-06
1834,470,41,user41@sucursales.local,Notificación operativa,2,0,2025-07-29,2025-07-29
1835,322,23,user23@sucursales.local,Verificación de email,1,0,2026-06-22,
1836,118,100,user100@sucursales.local,Verificación de email,2,0,2025-11-01,2025-11-01
1837,630,23,user23@sucursales.local,Eliminación de sucursal,2,0,2026-03-21,2026-03-21
1838,735,13,user13@sucursales.local,Eliminación de sucursal,2,0,2025-01-10,2025-01-10
1839,178,110,user110@sucursales.local,Creación de sucursal,3,1,2025-01-04,
1840,771,148,user148@sucursales.local,Eliminación de sucursal,2,0,2025-02-26,2025-02-26
1841,209,93,user93@sucursales.local,Notificación operativa,2,0,2024-07-12,2024-07-12
1842,662,82,user82@sucursales.local,Verificación de email,2,0,2025-09-22,2025-09-22
1843,579,43,user43@sucursales.local,Eliminación de sucursal,3,2,2026-06-16,
1844,286,125,user125@sucursales.local,Verificación de email,2,0,2024-03-06,2024-03-06
1845,456,118,user118@sucursales.local,Verificación de email,2,0,2025-09-02,2025-09-02
1846,167,132,user132@sucursales.local,Verificación de email,2,0,2025-01-10,2025-01-10
1847,439,126,user126@sucursales.local,Notificación operativa,2,0,2024-07-25,2024-07-25
1848,60,54,user54@sucursales.local,Creación de sucursal,2,0,2024-12-21,2024-12-21
1849,131,19,user19@sucursales.local,Eliminación de sucursal,2,0,2024-01-04,2024-01-04
1850,717,133,user133@sucursales.local,Notificación operativa,2,0,2025-10-21,2025-10-21
1851,796,68,user68@sucursales.local,Eliminación de sucursal,2,0,2026-03-15,2026-03-15
1852,524,55,user55@sucursales.local,Verificación de email,2,0,2024-11-04,2024-11-04
1853,340,117,user117@sucursales.local,Verificación de email,2,0,2025-11-23,2025-11-23
1854,644,60,user60@sucursales.local,Notificación operativa,2,0,2025-06-02,2025-06-02
1855,576,33,user33@sucursales.local,Verificación de email,4,1,2025-06-16,
1856,221,10,user10@sucursales.local,Eliminación de sucursal,3,2,2025-01-15,
1857,774,87,user87@sucursales.local,Eliminación de sucursal,2,0,2025-12-06,2025-12-06
1858,201,74,user74@sucursales.local,Notificación operativa,2,0,2024-12-26,2024-12-26
1859,443,137,user137@sucursales.local,Eliminación de sucursal,1,0,2026-05-20,
1860,105,92,user92@sucursales.local,Notificación operativa,2,0,2026-02-05,2026-02-05
1861,108,5,user5@sucursales.local,Creación de sucursal,2,0,2024-11-24,2024-11-24
1862,219,6,user6@sucursales.local,Eliminación de sucursal,1,0,2024-03-19,
1863,733,36,user36@sucursales.local,Eliminación de sucursal,3,3,2024-07-02,
1864,110,46,user46@sucursales.local,Creación de sucursal,4,2,2024-12-12,
1865,140,49,user49@sucursales.local,Eliminación de sucursal,2,0,2025-09-02,2025-09-02
1866,102,68,user68@sucursales.local,Eliminación de sucursal,3,1,2024-12-29,
1867,643,35,user35@sucursales.local,Notificación operativa,2,0,2025-02-23,2025-02-23
1868,303,68,user68@sucursales.local,Verificación de email,2,0,2026-02-03,2026-02-03
1869,662,10,user10@sucursales.local,Verificación de email,2,0,2025-05-01,2025-05-01
1870,403,126,user126@sucursales.local,Notificación operativa,2,0,2024-05-07,2024-05-07
1871,34,21,user21@sucursales.local,Creación de sucursal,2,0,2025-07-17,2025-07-17
1872,103,54,user54@sucursales.local,Eliminación de sucursal,2,0,2024-12-27,2024-12-27
1873,201,45,user45@sucursales.local,Notificación operativa,2,0,2025-07-03,2025-07-03
1874,276,107,user107@sucursales.local,Creación de sucursal,2,0,2024-12-11,2024-12-11
1875,754,145,user145@sucursales.local,Eliminación de sucursal,2,0,2024-07-15,2024-07-15
1876,350,114,user114@sucursales.local,Creación de sucursal,3,3,2024-02-05,
1877,206,141,user141@sucursales.local,Creación de sucursal,2,0,2025-04-10,2025-04-10
1878,141,117,user117@sucursales.local,Notificación operativa,2,0,2024-10-27,2024-10-27
1879,646,98,user98@sucursales.local,Creación de sucursal,2,0,2025-10-16,2025-10-16
1880,338,110,user110@sucursales.local,Verificación de email,3,1,2024-07-05,
1881,15,137,user137@sucursales.local,Notificación operativa,2,0,2025-11-23,2025-11-23
1882,615,96,user96@sucursales.local,Creación de sucursal,4,2,2025-09-13,
1883,508,146,user146@sucursales.local,Notificación operativa,2,0,2025-12-13,2025-12-13
1884,223,135,user135@sucursales.local,Creación de sucursal,2,0,2025-08-08,2025-08-08
1885,643,146,user146@sucursales.local,Verificación de email,2,0,2025-10-23,2025-10-23
1886,472,70,user70@sucursales.local,Notificación operativa,3,1,2026-04-17,
1887,676,22,user22@sucursales.local,Creación de sucursal,2,0,2024-06-26,2024-06-26
1888,371,87,user87@sucursales.local,Creación de sucursal,2,0,2024-05-25,2024-05-25
1889,533,102,user102@sucursales.local,Eliminación de sucursal,3,2,2026-05-18,
1890,208,43,user43@sucursales.local,Notificación operativa,2,0,2024-08-03,2024-08-03
1891,608,103,user103@sucursales.local,Notificación operativa,2,0,2024-05-13,2024-05-13
1892,546,95,user95@sucursales.local,Verificación de email,2,0,2025-05-28,2025-05-28
1893,166,18,user18@sucursales.local,Creación de sucursal,2,0,2024-03-12,2024-03-12
1894,364,22,user22@sucursales.local,Verificación de email,2,0,2025-11-18,2025-11-18
1895,473,53,user53@sucursales.local,Notificación operativa,2,0,2025-09-22,2025-09-22
1896,298,52,user52@sucursales.local,Creación de sucursal,2,0,2025-01-07,2025-01-07
1897,508,17,user17@sucursales.local,Creación de sucursal,2,0,2024-12-14,2024-12-14
1898,678,37,user37@sucursales.local,Notificación operativa,2,0,2024-07-28,2024-07-28
1899,571,140,user140@sucursales.local,Verificación de email,2,0,2025-08-10,2025-08-10
1900,623,49,user49@sucursales.local,Verificación de email,2,0,2025-01-27,2025-01-27
1901,262,42,user42@sucursales.local,Eliminación de sucursal,2,0,2025-06-17,2025-06-17
1902,788,86,user86@sucursales.local,Eliminación de sucursal,2,0,2024-09-25,2024-09-25
1903,725,141,user141@sucursales.local,Notificación operativa,2,0,2024-04-13,2024-04-13
1904,780,2,user2@sucursales.local,Creación de sucursal,2,0,2025-03-10,2025-03-10
1905,49,148,user148@sucursales.local,Creación de sucursal,2,0,2024-02-15,2024-02-15
1906,310,27,user27@sucursales.local,Verificación de email,2,0,2024-05-07,2024-05-07
1907,572,90,user90@sucursales.local,Creación de sucursal,2,0,2025-01-01,2025-01-01
1908,691,69,user69@sucursales.local,Notificación operativa,2,0,2024-03-22,2024-03-22
1909,616,103,user103@sucursales.local,Eliminación de sucursal,2,0,2024-10-06,2024-10-06
1910,188,44,user44@sucursales.local,Notificación operativa,2,0,2025-02-28,2025-02-28
1911,709,69,user69@sucursales.local,Eliminación de sucursal,2,0,2025-04-08,2025-04-08
1912,183,74,user74@sucursales.local,Verificación de email,2,0,2025-08-11,2025-08-11
1913,408,4,user4@sucursales.local,Verificación de email,3,1,2025-09-06,
1914,86,117,user117@sucursales.local,Verificación de email,1,0,2024-09-16,
1915,142,95,user95@sucursales.local,Eliminación de sucursal,2,0,2025-12-25,2025-12-25
1916,750,103,user103@sucursales.local,Verificación de email,2,0,2025-08-07,2025-08-07
1917,443,129,user129@sucursales.local,Eliminación de sucursal,2,0,2025-10-02,2025-10-02
1918,664,141,user141@sucursales.local,Creación de sucursal,2,0,2025-08-05,2025-08-05
1919,788,99,user99@sucursales.local,Notificación operativa,2,0,2024-06-05,2024-06-05
1920,799,138,user138@sucursales.local,Creación de sucursal,3,3,2024-09-22,
1921,166,3,user3@sucursales.local,Notificación operativa,2,0,2026-04-03,2026-04-03
1922,446,64,user64@sucursales.local,Verificación de email,1,0,2025-12-23,
1923,703,82,user82@sucursales.local,Creación de sucursal,3,1,2026-06-06,
1924,219,61,user61@sucursales.local,Creación de sucursal,2,0,2025-04-25,2025-04-25
1925,359,53,user53@sucursales.local,Eliminación de sucursal,2,0,2024-02-26,2024-02-26
1926,545,100,user100@sucursales.local,Creación de sucursal,2,0,2025-09-04,2025-09-04
1927,782,123,user123@sucursales.local,Verificación de email,2,0,2025-10-24,2025-10-24
1928,377,51,user51@sucursales.local,Notificación operativa,2,0,2025-04-16,2025-04-16
1929,702,30,user30@sucursales.local,Verificación de email,2,0,2025-05-19,2025-05-19
1930,8,52,user52@sucursales.local,Eliminación de sucursal,2,0,2024-09-02,2024-09-02
1931,426,70,user70@sucursales.local,Notificación operativa,2,0,2025-01-26,2025-01-26
1932,69,49,user49@sucursales.local,Eliminación de sucursal,3,1,2024-09-14,
1933,610,107,user107@sucursales.local,Eliminación de sucursal,2,0,2024-04-12,2024-04-12
1934,769,78,user78@sucursales.local,Eliminación de sucursal,4,1,2024-10-24,
1935,203,23,user23@sucursales.local,Verificación de email,2,0,2025-02-26,2025-02-26
1936,608,8,user8@sucursales.local,Eliminación de sucursal,2,0,2026-06-23,2026-06-23
